,low_level_data,low_level_values
1048,lowlevel_gfcc_cov_6_10,-0.611034214497
1049,lowlevel_gfcc_cov_6_11,-4.00823020935
1050,lowlevel_gfcc_cov_6_12,27.0029850006
1051,lowlevel_gfcc_cov_7_0,1403.63256836
1052,lowlevel_gfcc_cov_7_1,-371.806213379
1053,lowlevel_gfcc_cov_7_2,-70.0493927002
1054,lowlevel_gfcc_cov_7_3,321.78237915
1055,lowlevel_gfcc_cov_7_4,84.4098205566
1056,lowlevel_gfcc_cov_7_5,255.776321411
1057,lowlevel_gfcc_cov_7_6,64.2475891113
1058,lowlevel_gfcc_cov_7_7,320.722167969
1059,lowlevel_gfcc_cov_7_8,33.0453338623
1060,lowlevel_gfcc_cov_7_9,25.4587879181
1061,lowlevel_gfcc_cov_7_10,-121.205116272
1062,lowlevel_gfcc_cov_7_11,15.4717206955
1063,lowlevel_gfcc_cov_7_12,-36.8154792786
1064,lowlevel_gfcc_cov_8_0,-225.733505249
1065,lowlevel_gfcc_cov_8_1,61.5243492126
1066,lowlevel_gfcc_cov_8_2,61.9743080139
1067,lowlevel_gfcc_cov_8_3,20.9446678162
1068,lowlevel_gfcc_cov_8_4,18.2435417175
1069,lowlevel_gfcc_cov_8_5,3.89425873756
1070,lowlevel_gfcc_cov_8_6,25.5665626526
1071,lowlevel_gfcc_cov_8_7,33.0453338623
1072,lowlevel_gfcc_cov_8_8,112.899642944
1073,lowlevel_gfcc_cov_8_9,33.1675071716
1074,lowlevel_gfcc_cov_8_10,17.5439815521
1075,lowlevel_gfcc_cov_8_11,20.8574428558
1076,lowlevel_gfcc_cov_8_12,-11.7509279251
1077,lowlevel_gfcc_cov_9_0,93.6007232666
1078,lowlevel_gfcc_cov_9_1,-177.440002441
1079,lowlevel_gfcc_cov_9_2,79.9910354614
1080,lowlevel_gfcc_cov_9_3,26.6090202332
1081,lowlevel_gfcc_cov_9_4,-74.6422042847
1082,lowlevel_gfcc_cov_9_5,53.9233283997
1083,lowlevel_gfcc_cov_9_6,20.9832057953
1084,lowlevel_gfcc_cov_9_7,25.4587879181
1085,lowlevel_gfcc_cov_9_8,33.1675071716
1086,lowlevel_gfcc_cov_9_9,147.878067017
1087,lowlevel_gfcc_cov_9_10,36.2343215942
1088,lowlevel_gfcc_cov_9_11,32.1098480225
1089,lowlevel_gfcc_cov_9_12,17.0852241516
1090,lowlevel_gfcc_cov_10_0,-999.673583984
1091,lowlevel_gfcc_cov_10_1,188.291503906
1092,lowlevel_gfcc_cov_10_2,24.3108100891
1093,lowlevel_gfcc_cov_10_3,-259.825042725
1094,lowlevel_gfcc_cov_10_4,-104.565177917
1095,lowlevel_gfcc_cov_10_5,-175.944000244
1096,lowlevel_gfcc_cov_10_6,-0.611034214497
1097,lowlevel_gfcc_cov_10_7,-121.205116272
1098,lowlevel_gfcc_cov_10_8,17.5439815521
1099,lowlevel_gfcc_cov_10_9,36.2343215942
1100,lowlevel_gfcc_cov_10_10,172.033905029
1101,lowlevel_gfcc_cov_10_11,11.8114433289
1102,lowlevel_gfcc_cov_10_12,55.8851852417
1103,lowlevel_gfcc_cov_11_0,28.5594921112
1104,lowlevel_gfcc_cov_11_1,-73.6711883545
1105,lowlevel_gfcc_cov_11_2,148.143264771
1106,lowlevel_gfcc_cov_11_3,62.6842079163
1107,lowlevel_gfcc_cov_11_4,-1.31036317348
1108,lowlevel_gfcc_cov_11_5,67.7674713135
1109,lowlevel_gfcc_cov_11_6,-4.00823020935
1110,lowlevel_gfcc_cov_11_7,15.4717206955
1111,lowlevel_gfcc_cov_11_8,20.8574428558
1112,lowlevel_gfcc_cov_11_9,32.1098480225
1113,lowlevel_gfcc_cov_11_10,11.8114433289
1114,lowlevel_gfcc_cov_11_11,124.014205933
1115,lowlevel_gfcc_cov_11_12,-11.2589263916
1116,lowlevel_gfcc_cov_12_0,-392.006469727
1117,lowlevel_gfcc_cov_12_1,38.3578834534
1118,lowlevel_gfcc_cov_12_2,-89.874671936
1119,lowlevel_gfcc_cov_12_3,-126.132141113
1120,lowlevel_gfcc_cov_12_4,-70.3745193481
1121,lowlevel_gfcc_cov_12_5,-75.5571212769
1122,lowlevel_gfcc_cov_12_6,27.0029850006
1123,lowlevel_gfcc_cov_12_7,-36.8154792786
1124,lowlevel_gfcc_cov_12_8,-11.7509279251
1125,lowlevel_gfcc_cov_12_9,17.0852241516
1126,lowlevel_gfcc_cov_12_10,55.8851852417
1127,lowlevel_gfcc_cov_12_11,-11.2589263916
1128,lowlevel_gfcc_cov_12_12,128.057144165
1129,lowlevel_gfcc_icov_0_0,0.000169887804077
1130,lowlevel_gfcc_icov_0_1,-0.00029115084908
1131,lowlevel_gfcc_icov_0_2,0.000277582148556
1132,lowlevel_gfcc_icov_0_3,-0.000346917862771
1133,lowlevel_gfcc_icov_0_4,0.000351167866029
1134,lowlevel_gfcc_icov_0_5,-0.000247139774729
1135,lowlevel_gfcc_icov_0_6,0.000158946277224
1136,lowlevel_gfcc_icov_0_7,-0.000463531265268
1137,lowlevel_gfcc_icov_0_8,0.000599679071456
1138,lowlevel_gfcc_icov_0_9,-0.000433325738413
1139,lowlevel_gfcc_icov_0_10,0.000321058905683
1140,lowlevel_gfcc_icov_0_11,-0.000158637907589
1141,lowlevel_gfcc_icov_0_12,0.000299552455544
1142,lowlevel_gfcc_icov_1_0,-0.00029115084908
1143,lowlevel_gfcc_icov_1_1,0.0029001722578
1144,lowlevel_gfcc_icov_1_2,-0.00093027803814
1145,lowlevel_gfcc_icov_1_3,0.00133411574643
1146,lowlevel_gfcc_icov_1_4,-0.00227926438674
1147,lowlevel_gfcc_icov_1_5,0.00123064348008
1148,lowlevel_gfcc_icov_1_6,-0.00109692965634
1149,lowlevel_gfcc_icov_1_7,0.00236622127704
1150,lowlevel_gfcc_icov_1_8,-0.00292577594519
1151,lowlevel_gfcc_icov_1_9,0.00292552867904
1152,lowlevel_gfcc_icov_1_10,-0.0013426450314
1153,lowlevel_gfcc_icov_1_11,0.000998654519208
1154,lowlevel_gfcc_icov_1_12,-0.000698762305547
1155,lowlevel_gfcc_icov_2_0,0.000277582148556
1156,lowlevel_gfcc_icov_2_1,-0.00093027803814
1157,lowlevel_gfcc_icov_2_2,0.00171117461286
1158,lowlevel_gfcc_icov_2_3,-0.000774666725192
1159,lowlevel_gfcc_icov_2_4,0.0012667181436
1160,lowlevel_gfcc_icov_2_5,-0.00093882100191
1161,lowlevel_gfcc_icov_2_6,0.000502978917211
1162,lowlevel_gfcc_icov_2_7,-0.000335544871632
1163,lowlevel_gfcc_icov_2_8,0.00075637025293
1164,lowlevel_gfcc_icov_2_9,-0.00128558091819
1165,lowlevel_gfcc_icov_2_10,0.000650987785775
1166,lowlevel_gfcc_icov_2_11,-0.00141946284566
1167,lowlevel_gfcc_icov_2_12,0.00133802415803
1168,lowlevel_gfcc_icov_3_0,-0.000346917862771
1169,lowlevel_gfcc_icov_3_1,0.00133411574643
1170,lowlevel_gfcc_icov_3_2,-0.000774666725192
1171,lowlevel_gfcc_icov_3_3,0.00315935490653
1172,lowlevel_gfcc_icov_3_4,-0.00218572886661
1173,lowlevel_gfcc_icov_3_5,-0.000295070232823
1174,lowlevel_gfcc_icov_3_6,-3.79307712137e-05
1175,lowlevel_gfcc_icov_3_7,0.000781247101258
1176,lowlevel_gfcc_icov_3_8,-0.0018613828579
1177,lowlevel_gfcc_icov_3_9,0.000851701654028
1178,lowlevel_gfcc_icov_3_10,0.000484916206915
1179,lowlevel_gfcc_icov_3_11,0.000240302513703
1180,lowlevel_gfcc_icov_3_12,-0.000511031539645
1181,lowlevel_gfcc_icov_4_0,0.000351167866029
1182,lowlevel_gfcc_icov_4_1,-0.00227926438674
1183,lowlevel_gfcc_icov_4_2,0.0012667181436
1184,lowlevel_gfcc_icov_4_3,-0.00218572886661
1185,lowlevel_gfcc_icov_4_4,0.00541469268501
1186,lowlevel_gfcc_icov_4_5,-0.0018805937143
1187,lowlevel_gfcc_icov_4_6,4.51247324236e-05
1188,lowlevel_gfcc_icov_4_7,-0.00115370610729
1189,lowlevel_gfcc_icov_4_8,0.00138964061625
1190,lowlevel_gfcc_icov_4_9,-0.000234710299992
1191,lowlevel_gfcc_icov_4_10,0.00102748640347
1192,lowlevel_gfcc_icov_4_11,-0.000732673914172
1193,lowlevel_gfcc_icov_4_12,0.00166475458536
1194,lowlevel_gfcc_icov_5_0,-0.000247139774729
1195,lowlevel_gfcc_icov_5_1,0.00123064348008
1196,lowlevel_gfcc_icov_5_2,-0.00093882100191
1197,lowlevel_gfcc_icov_5_3,-0.000295070232823
1198,lowlevel_gfcc_icov_5_4,-0.0018805937143
1199,lowlevel_gfcc_icov_5_5,0.00655342265964
1200,lowlevel_gfcc_icov_5_6,-0.00212415214628
1201,lowlevel_gfcc_icov_5_7,-0.000773328763898
1202,lowlevel_gfcc_icov_5_8,0.00044470836292
1203,lowlevel_gfcc_icov_5_9,-0.00101763813291
1204,lowlevel_gfcc_icov_5_10,0.00215670303442
1205,lowlevel_gfcc_icov_5_11,-0.0015234965831
1206,lowlevel_gfcc_icov_5_12,8.55252947076e-05
1207,lowlevel_gfcc_icov_6_0,0.000158946277224
1208,lowlevel_gfcc_icov_6_1,-0.00109692965634
1209,lowlevel_gfcc_icov_6_2,0.000502978917211
1210,lowlevel_gfcc_icov_6_3,-3.79307712137e-05
1211,lowlevel_gfcc_icov_6_4,4.51247324236e-05
1212,lowlevel_gfcc_icov_6_5,-0.00212415214628
1213,lowlevel_gfcc_icov_6_6,0.00809935294092
1214,lowlevel_gfcc_icov_6_7,-0.00216325791553
1215,lowlevel_gfcc_icov_6_8,-0.000302620261209
1216,lowlevel_gfcc_icov_6_9,-0.00134564575274
1217,lowlevel_gfcc_icov_6_10,-0.000770709535573
1218,lowlevel_gfcc_icov_6_11,0.000725400343072
1219,lowlevel_gfcc_icov_6_12,-0.00187564350199
1220,lowlevel_gfcc_icov_7_0,-0.000463531265268
1221,lowlevel_gfcc_icov_7_1,0.00236622127704
1222,lowlevel_gfcc_icov_7_2,-0.000335544871632
1223,lowlevel_gfcc_icov_7_3,0.000781247101258
1224,lowlevel_gfcc_icov_7_4,-0.00115370610729
1225,lowlevel_gfcc_icov_7_5,-0.000773328763898
1226,lowlevel_gfcc_icov_7_6,-0.00216325791553
1227,lowlevel_gfcc_icov_7_7,0.00896245520562
1228,lowlevel_gfcc_icov_7_8,-0.00521351117641
1229,lowlevel_gfcc_icov_7_9,0.00248648645356
1230,lowlevel_gfcc_icov_7_10,0.00097641418688
1231,lowlevel_gfcc_icov_7_11,0.000806600030046
1232,lowlevel_gfcc_icov_7_12,-0.000816581130493
1233,lowlevel_gfcc_icov_8_0,0.000599679071456
1234,lowlevel_gfcc_icov_8_1,-0.00292577594519
1235,lowlevel_gfcc_icov_8_2,0.00075637025293
1236,lowlevel_gfcc_icov_8_3,-0.0018613828579
1237,lowlevel_gfcc_icov_8_4,0.00138964061625
1238,lowlevel_gfcc_icov_8_5,0.00044470836292
1239,lowlevel_gfcc_icov_8_6,-0.000302620261209
1240,lowlevel_gfcc_icov_8_7,-0.00521351117641
1241,lowlevel_gfcc_icov_8_8,0.0153194190934
1242,lowlevel_gfcc_icov_8_9,-0.00583023298532
1243,lowlevel_gfcc_icov_8_10,0.000285671558231
1244,lowlevel_gfcc_icov_8_11,-0.00226096482947
1245,lowlevel_gfcc_icov_8_12,0.00286075635813
1246,lowlevel_gfcc_icov_9_0,-0.000433325738413
1247,lowlevel_gfcc_icov_9_1,0.00292552867904
1248,lowlevel_gfcc_icov_9_2,-0.00128558091819
1249,lowlevel_gfcc_icov_9_3,0.000851701654028
1250,lowlevel_gfcc_icov_9_4,-0.000234710299992
1251,lowlevel_gfcc_icov_9_5,-0.00101763813291
1252,lowlevel_gfcc_icov_9_6,-0.00134564575274
1253,lowlevel_gfcc_icov_9_7,0.00248648645356
1254,lowlevel_gfcc_icov_9_8,-0.00583023298532
1255,lowlevel_gfcc_icov_9_9,0.0137693462893
1256,lowlevel_gfcc_icov_9_10,-0.00543244276196
1257,lowlevel_gfcc_icov_9_11,0.000901401333977
1258,lowlevel_gfcc_icov_9_12,-0.00191905524116
1259,lowlevel_gfcc_icov_10_0,0.000321058905683
1260,lowlevel_gfcc_icov_10_1,-0.0013426450314
1261,lowlevel_gfcc_icov_10_2,0.000650987785775
1262,lowlevel_gfcc_icov_10_3,0.000484916206915
1263,lowlevel_gfcc_icov_10_4,0.00102748640347
1264,lowlevel_gfcc_icov_10_5,0.00215670303442
1265,lowlevel_gfcc_icov_10_6,-0.000770709535573
1266,lowlevel_gfcc_icov_10_7,0.00097641418688
1267,lowlevel_gfcc_icov_10_8,0.000285671558231
1268,lowlevel_gfcc_icov_10_9,-0.00543244276196
1269,lowlevel_gfcc_icov_10_10,0.0151645950973
1270,lowlevel_gfcc_icov_10_11,-0.00343694910407
1271,lowlevel_gfcc_icov_10_12,-0.00156922452152
1272,lowlevel_gfcc_icov_11_0,-0.000158637907589
1273,lowlevel_gfcc_icov_11_1,0.000998654519208
1274,lowlevel_gfcc_icov_11_2,-0.00141946284566
1275,lowlevel_gfcc_icov_11_3,0.000240302513703
1276,lowlevel_gfcc_icov_11_4,-0.000732673914172
1277,lowlevel_gfcc_icov_11_5,-0.0015234965831
1278,lowlevel_gfcc_icov_11_6,0.000725400343072
1279,lowlevel_gfcc_icov_11_7,0.000806600030046
1280,lowlevel_gfcc_icov_11_8,-0.00226096482947
1281,lowlevel_gfcc_icov_11_9,0.000901401333977
1282,lowlevel_gfcc_icov_11_10,-0.00343694910407
1283,lowlevel_gfcc_icov_11_11,0.0114358644933
1284,lowlevel_gfcc_icov_11_12,-0.000589279341511
1285,lowlevel_gfcc_icov_12_0,0.000299552455544
1286,lowlevel_gfcc_icov_12_1,-0.000698762305547
1287,lowlevel_gfcc_icov_12_2,0.00133802415803
1288,lowlevel_gfcc_icov_12_3,-0.000511031539645
1289,lowlevel_gfcc_icov_12_4,0.00166475458536
1290,lowlevel_gfcc_icov_12_5,8.55252947076e-05
1291,lowlevel_gfcc_icov_12_6,-0.00187564350199
1292,lowlevel_gfcc_icov_12_7,-0.000816581130493
1293,lowlevel_gfcc_icov_12_8,0.00286075635813
1294,lowlevel_gfcc_icov_12_9,-0.00191905524116
1295,lowlevel_gfcc_icov_12_10,-0.00156922452152
1296,lowlevel_gfcc_icov_12_11,-0.000589279341511
1297,lowlevel_gfcc_icov_12_12,0.0116486726329
1298,lowlevel_melbands_dmean_0,0.000635752396192
1299,lowlevel_melbands_dmean_1,0.000973147107288
1300,lowlevel_melbands_dmean_2,0.000800519250333
1301,lowlevel_melbands_dmean_3,0.000608071277384
1302,lowlevel_melbands_dmean_4,0.000276788749034
1303,lowlevel_melbands_dmean_5,0.000191435450688
1304,lowlevel_melbands_dmean_6,0.000302942557028
1305,lowlevel_melbands_dmean_7,0.000171044273884
1306,lowlevel_melbands_dmean_8,0.000172752130311
1307,lowlevel_melbands_dmean_9,0.000107917185233
1308,lowlevel_melbands_dmean_10,8.17588734208e-05
1309,lowlevel_melbands_dmean_11,0.000162564960192
1310,lowlevel_melbands_dmean_12,9.283554391e-05
1311,lowlevel_melbands_dmean_13,7.49974933569e-05
1312,lowlevel_melbands_dmean_14,4.2452931666e-05
1313,lowlevel_melbands_dmean_15,2.78026418528e-05
1314,lowlevel_melbands_dmean_16,4.26023834734e-05
1315,lowlevel_melbands_dmean_17,3.07006994262e-05
1316,lowlevel_melbands_dmean_18,1.97525296244e-05
1317,lowlevel_melbands_dmean_19,1.95259926841e-05
1318,lowlevel_melbands_dmean_20,2.22127418965e-05
1319,lowlevel_melbands_dmean_21,1.40196816574e-05
1320,lowlevel_melbands_dmean_22,2.40865501837e-05
1321,lowlevel_melbands_dmean_23,5.69185112909e-06
1322,lowlevel_melbands_dmean_24,7.09668620402e-06
1323,lowlevel_melbands_dmean_25,8.84135170054e-06
1324,lowlevel_melbands_dmean_26,6.8565464062e-06
1325,lowlevel_melbands_dmean_27,4.60121009382e-06
1326,lowlevel_melbands_dmean_28,4.0024719965e-06
1327,lowlevel_melbands_dmean_29,4.15168824475e-06
1328,lowlevel_melbands_dmean_30,2.78430957223e-06
1329,lowlevel_melbands_dmean_31,1.81016969236e-06
1330,lowlevel_melbands_dmean_32,1.53961855176e-06
1331,lowlevel_melbands_dmean_33,1.53544942805e-06
1332,lowlevel_melbands_dmean_34,1.07669416138e-06
1333,lowlevel_melbands_dmean_35,9.91194156086e-07
1334,lowlevel_melbands_dmean_36,1.11365011435e-06
1335,lowlevel_melbands_dmean_37,1.10641951778e-06
1336,lowlevel_melbands_dmean_38,9.63640900409e-07
1337,lowlevel_melbands_dmean_39,6.01749718498e-07
1338,lowlevel_melbands_dmean2_0,0.00109892420005
1339,lowlevel_melbands_dmean2_1,0.00169793178793
1340,lowlevel_melbands_dmean2_2,0.00135190982837
1341,lowlevel_melbands_dmean2_3,0.00101142632775
1342,lowlevel_melbands_dmean2_4,0.000426692102337
1343,lowlevel_melbands_dmean2_5,0.000298703555018
1344,lowlevel_melbands_dmean2_6,0.000431526335888
1345,lowlevel_melbands_dmean2_7,0.000261845998466
1346,lowlevel_melbands_dmean2_8,0.000270727003226
1347,lowlevel_melbands_dmean2_9,0.000165034740348
1348,lowlevel_melbands_dmean2_10,0.000127929728478
1349,lowlevel_melbands_dmean2_11,0.000259526947048
1350,lowlevel_melbands_dmean2_12,0.000146202990436
1351,lowlevel_melbands_dmean2_13,0.00011999670096
1352,lowlevel_melbands_dmean2_14,6.79002769175e-05
1353,lowlevel_melbands_dmean2_15,4.55219451396e-05
1354,lowlevel_melbands_dmean2_16,6.70385779813e-05
1355,lowlevel_melbands_dmean2_17,4.8540518037e-05
1356,lowlevel_melbands_dmean2_18,3.23945678247e-05
1357,lowlevel_melbands_dmean2_19,3.19037608278e-05
1358,lowlevel_melbands_dmean2_20,3.66282620234e-05
1359,lowlevel_melbands_dmean2_21,2.26505999308e-05
1360,lowlevel_melbands_dmean2_22,4.07263214584e-05
1361,lowlevel_melbands_dmean2_23,9.11125152925e-06
1362,lowlevel_melbands_dmean2_24,1.11799745355e-05
1363,lowlevel_melbands_dmean2_25,1.36535009005e-05
1364,lowlevel_melbands_dmean2_26,1.07751511678e-05
1365,lowlevel_melbands_dmean2_27,7.12044902684e-06
1366,lowlevel_melbands_dmean2_28,6.13706151853e-06
1367,lowlevel_melbands_dmean2_29,6.38820665699e-06
1368,lowlevel_melbands_dmean2_30,4.13533871324e-06
1369,lowlevel_melbands_dmean2_31,2.68227813649e-06
1370,lowlevel_melbands_dmean2_32,2.23033566726e-06
1371,lowlevel_melbands_dmean2_33,2.21298341785e-06
1372,lowlevel_melbands_dmean2_34,1.53354073973e-06
1373,lowlevel_melbands_dmean2_35,1.50004279931e-06
1374,lowlevel_melbands_dmean2_36,1.70752741724e-06
1375,lowlevel_melbands_dmean2_37,1.67131827311e-06
1376,lowlevel_melbands_dmean2_38,1.5114087546e-06
1377,lowlevel_melbands_dmean2_39,8.8888072014e-07
1378,lowlevel_melbands_dvar_0,1.85465398772e-06
1379,lowlevel_melbands_dvar_1,5.42281259186e-06
1380,lowlevel_melbands_dvar_2,3.83127826353e-06
1381,lowlevel_melbands_dvar_3,1.35268714985e-06
1382,lowlevel_melbands_dvar_4,2.30864699802e-07
1383,lowlevel_melbands_dvar_5,1.13476595232e-07
1384,lowlevel_melbands_dvar_6,3.16069446171e-07
1385,lowlevel_melbands_dvar_7,1.59494504715e-07
1386,lowlevel_melbands_dvar_8,2.09483332014e-07
1387,lowlevel_melbands_dvar_9,1.03552991959e-07
1388,lowlevel_melbands_dvar_10,4.54532838035e-08
1389,lowlevel_melbands_dvar_11,1.54547549869e-07
1390,lowlevel_melbands_dvar_12,7.0657684148e-08
1391,lowlevel_melbands_dvar_13,3.7974778877e-08
1392,lowlevel_melbands_dvar_14,8.52463610812e-09
1393,lowlevel_melbands_dvar_15,6.39514441403e-09
1394,lowlevel_melbands_dvar_16,1.10858549007e-08
1395,lowlevel_melbands_dvar_17,4.49702719507e-09
1396,lowlevel_melbands_dvar_18,2.66492317103e-09
1397,lowlevel_melbands_dvar_19,2.40316255784e-09
1398,lowlevel_melbands_dvar_20,2.43621212093e-09
1399,lowlevel_melbands_dvar_21,9.99906157872e-10
1400,lowlevel_melbands_dvar_22,2.58494425864e-09
1401,lowlevel_melbands_dvar_23,1.81535481092e-10
1402,lowlevel_melbands_dvar_24,2.28809429736e-10
1403,lowlevel_melbands_dvar_25,6.23375684405e-10
1404,lowlevel_melbands_dvar_26,4.26640112128e-10
1405,lowlevel_melbands_dvar_27,1.31770983014e-10
1406,lowlevel_melbands_dvar_28,1.02772054755e-10
1407,lowlevel_melbands_dvar_29,1.39819211764e-10
1408,lowlevel_melbands_dvar_30,5.39987290993e-11
1409,lowlevel_melbands_dvar_31,1.97206452557e-11
1410,lowlevel_melbands_dvar_32,2.59751265635e-11
1411,lowlevel_melbands_dvar_33,4.36251347546e-11
1412,lowlevel_melbands_dvar_34,1.85570985661e-11
1413,lowlevel_melbands_dvar_35,2.03510298891e-11
1414,lowlevel_melbands_dvar_36,1.84506871587e-11
1415,lowlevel_melbands_dvar_37,3.68785627036e-11
1416,lowlevel_melbands_dvar_38,4.22752527429e-11
1417,lowlevel_melbands_dvar_39,1.10511738649e-11
1418,lowlevel_melbands_dvar2_0,4.70117993245e-06
1419,lowlevel_melbands_dvar2_1,1.50775267684e-05
1420,lowlevel_melbands_dvar2_2,1.01039122455e-05
1421,lowlevel_melbands_dvar2_3,3.69149825019e-06
1422,lowlevel_melbands_dvar2_4,5.80489995627e-07
1423,lowlevel_melbands_dvar2_5,2.70360601462e-07
1424,lowlevel_melbands_dvar2_6,5.86637440847e-07
1425,lowlevel_melbands_dvar2_7,3.70243697034e-07
1426,lowlevel_melbands_dvar2_8,5.04737215579e-07
1427,lowlevel_melbands_dvar2_9,2.25182347435e-07
1428,lowlevel_melbands_dvar2_10,1.08339833105e-07
1429,lowlevel_melbands_dvar2_11,3.99677674068e-07
1430,lowlevel_melbands_dvar2_12,1.68086174313e-07
1431,lowlevel_melbands_dvar2_13,9.42558386896e-08
1432,lowlevel_melbands_dvar2_14,2.14129070031e-08
1433,lowlevel_melbands_dvar2_15,1.72566743117e-08
1434,lowlevel_melbands_dvar2_16,2.41382593913e-08
1435,lowlevel_melbands_dvar2_17,9.54680867693e-09
1436,lowlevel_melbands_dvar2_18,7.11715530954e-09
1437,lowlevel_melbands_dvar2_19,5.69596947386e-09
1438,lowlevel_melbands_dvar2_20,6.33477847956e-09
1439,lowlevel_melbands_dvar2_21,2.45795961362e-09
1440,lowlevel_melbands_dvar2_22,6.42794928396e-09
1441,lowlevel_melbands_dvar2_23,4.2755637919e-10
1442,lowlevel_melbands_dvar2_24,5.39672528888e-10
1443,lowlevel_melbands_dvar2_25,1.37941358336e-09
1444,lowlevel_melbands_dvar2_26,1.04306474569e-09
1445,lowlevel_melbands_dvar2_27,3.32192773289e-10
1446,lowlevel_melbands_dvar2_28,2.41893477471e-10
1447,lowlevel_melbands_dvar2_29,3.2099783942e-10
1448,lowlevel_melbands_dvar2_30,1.13824810688e-10
1449,lowlevel_melbands_dvar2_31,4.22251504595e-11
1450,lowlevel_melbands_dvar2_32,5.08248235165e-11
1451,lowlevel_melbands_dvar2_33,1.03795944062e-10
1452,lowlevel_melbands_dvar2_34,3.82799833498e-11
1453,lowlevel_melbands_dvar2_35,5.33979110928e-11
1454,lowlevel_melbands_dvar2_36,4.71086294973e-11
1455,lowlevel_melbands_dvar2_37,8.32860863609e-11
1456,lowlevel_melbands_dvar2_38,1.01794773999e-10
1457,lowlevel_melbands_dvar2_39,2.44323415666e-11
1458,lowlevel_melbands_max_0,0.00915628671646
1459,lowlevel_melbands_max_1,0.0194047633559
1460,lowlevel_melbands_max_2,0.0212530381978
1461,lowlevel_melbands_max_3,0.0158700402826
1462,lowlevel_melbands_max_4,0.0107916826382
1463,lowlevel_melbands_max_5,0.00749988202006
1464,lowlevel_melbands_max_6,0.0115921776742
1465,lowlevel_melbands_max_7,0.0103552117944
1466,lowlevel_melbands_max_8,0.00841422751546
1467,lowlevel_melbands_max_9,0.00900188181549
1468,lowlevel_melbands_max_10,0.00289842882194
1469,lowlevel_melbands_max_11,0.00715705007315
1470,lowlevel_melbands_max_12,0.00743685057387
1471,lowlevel_melbands_max_13,0.00439287582412
1472,lowlevel_melbands_max_14,0.00220566010103
1473,lowlevel_melbands_max_15,0.00299917231314
1474,lowlevel_melbands_max_16,0.00356641900726
1475,lowlevel_melbands_max_17,0.00227400800213
1476,lowlevel_melbands_max_18,0.00135327596217
1477,lowlevel_melbands_max_19,0.00135685037822
1478,lowlevel_melbands_max_20,0.00166708801407
1479,lowlevel_melbands_max_21,0.000888316775672
1480,lowlevel_melbands_max_22,0.00151706661563
1481,lowlevel_melbands_max_23,0.000380741432309
1482,lowlevel_melbands_max_24,0.000290245749056
1483,lowlevel_melbands_max_25,0.000706911378074
1484,lowlevel_melbands_max_26,0.000715236878023
1485,lowlevel_melbands_max_27,0.000347425870132
1486,lowlevel_melbands_max_28,0.000426342856372
1487,lowlevel_melbands_max_29,0.000277080893284
1488,lowlevel_melbands_max_30,0.000249090429861
1489,lowlevel_melbands_max_31,0.000134519170388
1490,lowlevel_melbands_max_32,0.000249163917033
1491,lowlevel_melbands_max_33,0.000358132150723
1492,lowlevel_melbands_max_34,0.000183353535249
1493,lowlevel_melbands_max_35,0.000142377772136
1494,lowlevel_melbands_max_36,0.000128395637148
1495,lowlevel_melbands_max_37,0.000320937164361
1496,lowlevel_melbands_max_38,0.000250627461355
1497,lowlevel_melbands_max_39,0.00016017674352
1498,lowlevel_melbands_mean_0,0.000663013197482
1499,lowlevel_melbands_mean_1,0.00093326868955
1500,lowlevel_melbands_mean_2,0.000862052955199
1501,lowlevel_melbands_mean_3,0.00100975215901
1502,lowlevel_melbands_mean_4,0.000552577490453
1503,lowlevel_melbands_mean_5,0.000321416446241
1504,lowlevel_melbands_mean_6,0.000558609841391
1505,lowlevel_melbands_mean_7,0.000293192715617
1506,lowlevel_melbands_mean_8,0.000269944866886
1507,lowlevel_melbands_mean_9,0.000175759749254
1508,lowlevel_melbands_mean_10,0.00011693561828
1509,lowlevel_melbands_mean_11,0.000240026871325
1510,lowlevel_melbands_mean_12,0.000143342302181
1511,lowlevel_melbands_mean_13,0.000117035029689
1512,lowlevel_melbands_mean_14,7.12057590135e-05
1513,lowlevel_melbands_mean_15,4.47288875876e-05
1514,lowlevel_melbands_mean_16,6.46076878184e-05
1515,lowlevel_melbands_mean_17,5.17642074556e-05
1516,lowlevel_melbands_mean_18,3.12418924295e-05
1517,lowlevel_melbands_mean_19,3.1323186704e-05
1518,lowlevel_melbands_mean_20,3.49024521711e-05
1519,lowlevel_melbands_mean_21,2.29599045269e-05
1520,lowlevel_melbands_mean_22,3.33862953994e-05
1521,lowlevel_melbands_mean_23,9.22549588722e-06
1522,lowlevel_melbands_mean_24,1.17329846034e-05
1523,lowlevel_melbands_mean_25,1.43909292092e-05
1524,lowlevel_melbands_mean_26,1.13915439215e-05
1525,lowlevel_melbands_mean_27,8.5405918071e-06
1526,lowlevel_melbands_mean_28,7.14983161743e-06
1527,lowlevel_melbands_mean_29,7.26196230971e-06
1528,lowlevel_melbands_mean_30,4.85295322505e-06
1529,lowlevel_melbands_mean_31,3.10977952722e-06
1530,lowlevel_melbands_mean_32,2.68081794275e-06
1531,lowlevel_melbands_mean_33,2.54310612036e-06
1532,lowlevel_melbands_mean_34,1.77835249815e-06
1533,lowlevel_melbands_mean_35,1.57550300628e-06
1534,lowlevel_melbands_mean_36,1.74016793153e-06
1535,lowlevel_melbands_mean_37,1.62966739481e-06
